date,time,tweet,sentiment_label,sentiment_score,username
2023-07-23,17:54:30,"Gracias, ya les contesté🙏🙏🙏",5,0.5561087727546692,
2023-07-24,23:22:43,"Ha, thanks for the rec! I loved the idea of having a digital bank that's pa of the Multired (consoium of ATMs) but I guess it was not to be 🙄.",3,0.2947081327438354,
2023-07-24,19:58:54,Gracias,5,0.5485174655914307,
2023-07-27,00:01:54,"Puedes empezar con tarjetas de crédito ""garantizadas"" Son para personas que no tienen historial. Stori o heybanco sería lo mejorcito. Recibir nómina también ayuda mucho con los bancos tradicionales c:",4,0.3232738673686981,
2023-07-28,22:43:10,"Hoygan , mi TDC coó el 17-7-23 y la fecha límite de pago es el próximo jueves 3. Se supone que mientras pague antes de esa fecha no hay problema. Correcto?",1,0.4148416817188263,
2023-07-28,21:02:59,Yap!,1,0.2850763499736786,
2023-07-28,20:31:24,Dame el telefono de servicio al cliente,5,0.4235592186450958,
2023-07-29,18:04:22,tomalo por el lado amable y para el proximo recibo ya es gratis heheheheh,5,0.4268377125263214,
2023-07-29,05:56:41,Jajaja verdad que sí,2,0.2830281853675842,
2023-07-30,18:08:07,Muchas gracias,5,0.6348772048950195,
2023-08-01,20:01:28,Gracias por el seguimiento. Ya quedó resuelto y no era problema de ustedes.,5,0.5902693271636963,
2023-08-01,17:48:12,"Excelente servicio Por cieo, como dato Por cualquier cosa yo no di mis datos bancarios pues de uso común Yo tengo una cuenta digital de HeyBanco que no utilizo más que para esto, y ahí me han estado llegando mis transferencias Adjunto evidencia",5,0.5700986981391907,
2023-08-01,14:15:42,"Ya quedó solucionado, Muchas gracias",5,0.4815282225608825,
2023-08-01,04:41:41,recomiendo x10000 HeyBanco!!!,5,0.7100502848625183,
2023-08-02,16:57:52,Gracias ya respondi el mensaje,5,0.4624203145503998,
2023-08-02,04:21:34,"Estaría súper, algo como lo que hacen en",5,0.4159466922283172,
2023-08-04,23:36:52,Fácil: Abre una cuenta bancaria en uno de los nuevos bancos digitales. Te recomiendo porque está mucho más integrado al sistema bancario que otros que simplemente son fintech.,4,0.454434722661972,
2023-08-04,00:38:53,No recuerdo pero creo que fue rápido,3,0.419094443321228,
2023-08-05,23:09:34,"hola buenas tardes! Me ayudan a confirmar cual es el monto máximo para transferir desde mi cuenta hey y como puedo modificar esos límites por favor, gracias!",5,0.5831296443939209,
2023-08-05,04:58:31,Muchas gracias! Le había recomendado a un conocido que antes ellos daban préstamos y ya no salen. Entonces quería sugerirle esa opción. Que amable eres.,5,0.7799994945526123,
2023-08-05,01:22:22,"Creo que es eso, acaba de llegar, muchas gracias",5,0.5046349167823792,
2023-08-06,23:28:23,Jaja lo mismo pasa con Mercado Pago y HeyBanco pero de acuerdo es una maravilla,5,0.551959216594696,
2023-08-07,22:14:52,"Si me resolvieron, tiene un gran servicio al cliente!",5,0.4338531196117401,
2023-08-07,11:17:55,Si me llegó a las 24 hrs. Espero que haya llegado bien la transferencia.,2,0.3044867515563965,
2023-08-08,16:00:40,"Ya lo hice, ayer saqué todaa lana y mejor me quedo con quienes ya llevo tiempo y no he tenido problemas con ellos. También recomiendo a me está jalando muy bien y mis clientes me pagan por ahí. Saludos.",5,0.7592841982841492,
2023-08-09,19:43:25,"Hola muchas gracias ya les expliqué la situación, les agradezco una respuesta a la brevedad",5,0.5487269163131714,
2023-08-09,15:05:31,"Les escribí por ahí desde ayer, y no me pelaron!",5,0.5842019319534302,
2023-08-10,00:03:09,"hoy fue mi primer día en heybanco ✨🌷✨ de regreso a la vida de oficina 🦋 mil gracias, 💋",5,0.696553647518158,
2023-08-12,18:47:40,"¡Por fin me tocó un BoletoDorado ganador! 🤩 Me sentí como Charlie en la fabrica de chocolates 🤭 Cámara solo me faltan 8,200 heypoints para mi xbox.",5,0.3947903215885162,
2023-08-12,05:53:54,"Release notes, mensaje con typo en Terjeta Me gusto la actualización que hicieron para ver las tarjetas",3,0.3581196367740631,
2023-08-15,21:50:22,"Justo a mi me pasó en el mismo momento, al final vuelve a aparecer en un rato después.",3,0.3443818390369415,
2023-08-18,18:05:07,Gracias 😊 🙏,5,0.5963999629020691,
2023-08-18,17:18:46,Le sugiero encarecidamente que se comunique con ~bensonhack50~ en Instagram para solucionar cualquier problema relacionado con la cuenta. ahí rápido y confiable aún puedes graficarlos por WhatsApp 👉🏻👉🏻,5,0.4679181277751922,
2023-08-19,15:02:37,"Muchas gracias, ya les respondí por DM",5,0.6263656616210938,
2023-08-22,00:52:31,"En la Comunidarks me recomendaron la Rappicard y la HeyBanco. Uso más la de HeyBanco por las recompensas, no hay anualidad, además te da tarjeta dual entonces tienes de crédito y débito. La Rappicard la uso para cosas más específicas, por ej Ticketmaster la acepta sin problema.",5,0.3687285780906677,
2023-08-23,17:41:15,"Ya quedó resuelto favorablemente mi que queja, gracias",3,0.2358039915561676,
2023-08-25,19:20:41,Que guen servicio traen los de siemrpe resuelven bien 10/10 ☺️☺️,5,0.3412256836891174,
2023-08-25,02:12:59,"Resolvieron el cargo no reconocido de mi tarjeta, siempre dicen que pueden ser varios días pero el proceso no tardó ni una semana 👌🏽",1,0.5836369395256042,
2023-08-28,21:22:10,"Muchas gracias, ya lleno los datos. /@heybanco",5,0.6881727576255798,
2023-08-28,17:12:16,¡Muchísimas gracias por compair! ❤️ 🙌,5,0.7727535963058472,
2023-08-30,00:11:50,De qué queja me hablan? 🙄 Nada de quejas con Trabajan muy bien ❤️,5,0.3926449120044708,
2023-08-31,04:02:55,en Recompensa Total Banoe llegan en menos de 3 días hábiles por mail.,5,0.7478270530700684,
2023-09-01,18:06:14,Muy felices y contentos por nuestros clientes ya que hoy pudieron estrenar su nuevo hogar. inovaserviciosfinancieros cuauhtémocchihuahua creditos HeyBanco,5,0.7937650084495544,
2023-09-01,16:25:34,"Perfecto, ya pude entrar a la App y como según mi dispositivo no es compatible (aunque es uno de los más recientes de Samsung) prefiero cambiar de banco a cambiar mi equipo. Hola! Saludos.",5,0.7060239315032959,
2023-09-01,00:51:39,"Yo la tengo, esta bien padre.",4,0.3984504044055938,
2023-09-04,19:50:21,Aplausos para el equipo de 🫠,5,0.5375118255615234,
2023-09-05,23:52:00,"Yo quisiera saber si ya puedo ser acreedor a la tarjeta de crédito tradicional, debido a que ya llevo más de seis meses de uso de la garantizada y se ha mejorado mi historial muy significativamente!",5,0.3579486310482025,
2023-09-05,19:25:28,Jajaja,5,0.2783994674682617,
2023-09-05,03:39:27,"HeyBanco ha implementado un chat/bot muy interesante llamado HeyGPT, que resuelve dudas sobre sus productos, el cual me sorprendió bastante, creo que es un gran avance para mejorar la experiencia con la atención a clientes, acá te cuento todo:",5,0.5170016288757324,
2023-09-05,02:53:41,Yo uso ese banco y siempre me resuelven rápido y mil veces más rápido vs Banamex haha,5,0.7407695651054382,
2023-09-10,21:18:12,HeyBanco. Me ha salido buena.,5,0.4818256795406341,
2023-09-12,22:40:28,Gracias.,5,0.5443516969680786,
2023-09-12,02:35:10,Chulada de cuenta! Buenos rendimientos 🤑 aplicación funcionando al 💯 sin comisiones de ninguna especie!! Entre esta y la de no necesito nada de ninguna otra institución. Nunca cambien ehhh? Asi empezó Klar y luego ya no cumplió. ☺️👍🏻,5,0.2236718088388443,
2023-09-13,23:20:30,"¡Feliz Día del Programador! Su trabajo es esencial para el funcionamiento de la sociedad actual, es por eso que te traemos algunos datos impoantes sobre este día y la profesión.👨🏻‍💻 HeyBancoMedia HeyBanco DíaDelProgramador Programadores",5,0.6432775259017944,
2023-09-13,20:45:41,"Hola muchas gracias, ya les contesté vía DM",5,0.5024161338806152,
2023-09-13,20:32:13,"Solucionado, gracias!",5,0.4595714509487152,
2023-09-13,16:02:39,ayuda!!,5,0.4336119890213012,
2023-09-14,23:17:46,"Es que son horas de Venus, todavía están en tiempo xd",5,0.2780212461948395,
2023-09-14,15:38:55,Inviee en cuestión de minutos desde tu celular y obtén ganancias cada semana. 💰 Conoce cómo hacer crecer tu dinero con Inv…,5,0.5626826882362366,
2023-09-15,21:23:57,A mi me sirvió actualizar mi versión de Android a la más reciente. Con eso ya abre,5,0.3215975165367126,
2023-09-15,16:46:03,Gracias justo eso me funciono,5,0.4268845319747925,
2023-09-16,23:38:12,Yo elimine el cache en los ajustes de la app y funcionó,5,0.5349684953689575,
2023-09-16,23:23:44,Si me funcionó!!! Muchas gracias,5,0.352908194065094,
2023-09-16,20:21:53,"Entren a ajustes de la app , borren el cache y funciona",4,0.3084366619586944,
2023-09-16,05:17:38,Esto me funcionó a mi,5,0.3900888562202453,
2023-09-16,04:56:18,Muchas gracias Hey! Ya quedó resuelto. 👌👌👌,5,0.6583327054977417,
2023-09-16,03:28:28,Gracias ! Lo intentare 😁,5,0.6340922117233276,
2023-09-17,23:18:02,Gracias! También me funcionó reiniciando 🙌,5,0.5885515213012695,
2023-09-17,15:24:56,"Ya qiedo resuelto, muchas gracias!",5,0.762401819229126,
2023-09-18,22:22:18,Funcionó gracias. Mejor que la cuenta oficial,5,0.6470385789871216,
2023-09-18,18:10:10,"Muchas gracias por la información, me sirvió para poder acceder a la aplicación, deberían publicar la solución en sus redes para que otros usuarios puedan solucionarlo",5,0.4688472151756286,
2023-09-19,18:10:58,Confirmo hoy 19 de septiembre que funciona.. muchas gracias,5,0.5489372611045837,
2023-09-20,02:42:16,"X3. A las 12 sin problema, y uno desde las 6 y nada",1,0.4978741705417633,
2023-10-05,16:30:02,"Tengo la de que es de banco Azteca y si esta muy bien, la de también esta padre y la de esas manejo",3,0.3164820671081543,
2023-10-11,03:04:58,👀 Órale qué cool. ofrece información sobre finanzas personales dentro de la aplicación. 🤩 Habrá que darle una opounidad al podcast,4,0.4521580040454864,
2023-10-12,05:36:25,"Ganeee! Si quieres ser pae de esta fiebre Hey, te puedo referir. Gracias",1,0.4157295823097229,
2023-10-19,07:14:39,"Gracias ya los conocí, los use, y hoy los dejo, definitivamente no son lo mio, pero si los recomiendo! 👍 Bancos f…",3,0.3052220940589905,
2023-10-23,19:55:44,Se va a poner bueno con heybanco,4,0.3512932658195495,
2023-10-24,21:07:14,Nos deberían sorprender con app funcional. Todos los dias hay que estar borrando e instalando. Dura un acceso útil.,4,0.3168208003044128,
2023-10-24,19:44:21,Listo enviado,4,0.2591113746166229,
2023-10-25,23:19:19,Fuiste bueno por un tiempo. Ahora mi tarjeta se irá al cajón. Hasta nunca 👋🫶,1,0.5184479355812073,
2023-10-25,21:36:59,"La tarjeta plata trae buen cashback, deberías darle una revisada",4,0.4495265483856201,
2023-10-26,18:51:17,"Ok, estaré al pendiente, gracias",3,0.3822493851184845,
2023-10-27,20:19:11,🦁 ¡Gracias! La Venta Exclusiva HeyBanco está AGOTADA en su totalidad 🎫 🫵🏻 La venta libre de Boleto Tempranero para 2024 tendrá lugar mañana 28 de octubre a pair de las 14:00 hrs.,1,0.752703070640564,
2023-10-27,18:10:40,Sería lo más adecuado después de lo que costo por lo menos 6 meses de prueba como lo hacía Scotia con su tarjeta ideal ya después decides.,4,0.3305682241916656,
2023-10-28,18:56:45,Fuiste bueno por un tiempo. Ahora mi tarjeta se irá al cajón. Hasta nunca 👋🫶,1,0.5184479355812073,
2023-10-28,18:50:27,Ya cayó la actualización gracias,1,0.3375084996223449,
2023-10-28,14:40:52,Es correcto,3,0.4839794635772705,
2023-10-28,13:35:53,Esto de me parece tipo las gasolinaras VIP,3,0.2834601402282715,
2023-10-29,02:17:34,Buena publicidad 👇,4,0.4669824838638305,
2023-10-30,23:34:34,"¿Eres un estudiante y tienes una idea brillante? 💡 ¡El Reto Emprende Hey te espera! Paicipa y gana hasta $50,000 por tu…",1,0.4603209793567657,
2023-10-30,21:49:32,Ahorita mismo les mando correo y número telefónico para contacto.,1,0.3603899180889129,
2023-10-31,22:23:42,"Bien hecho, ya mero te alcanzo. 🤷🏽‍♂️",4,0.4539533853530884,
2023-10-31,14:25:33,"¿Eres un estudiante y tienes una idea brillante? 💡 ¡El Reto Emprende Hey te espera! Paicipa y gana hasta $50,000 por tu…",1,0.4603209793567657,
2023-10-31,03:59:10,"Uf! Que buena idea, ¿No, Que nos pague en Hey Coins.",1,0.5232675075531006,
2023-11-02,00:57:59,este tweet es solo para agradecer la rapidez con la que resolvieron unos cargos no reconocidos. Necesitaba urgentemente ese dinero que robaron de mi tarjeta y ustedes me ayudaron en sólo 3 días. También las cosas buenas deberían compairse. ¡Gracias Hey Banco!,1,0.6766679883003235,
2023-11-02,00:50:37,"Ya reflexioné, creo que están bien las membresías de",4,0.4145363569259643,
2023-11-03,19:14:00,"Sí vi que además traen primo del bono y el primer año sin anualidad, que es lo que me da codoo. Y luego la edición de la tarjeta rosa 🥲. Ya considerando seriamente.",1,0.322392076253891,
2023-11-07,18:45:40,"Same, ya mejor regresé a Banoe y HeyBanco solo para compras de “riesgo”.",1,0.5714124441146851,
2023-11-09,07:54:23,bajó el rendimiento de la inversión mientras que la subió. Todo perfectamente equilibrado,2,0.4170060157775879,
2023-11-14,21:26:38,"Buen movimiento 🤓 ""Hey"" me recuerda a Mantis de Kung-fu Panda cuando agarra las cuerdas del puente 😂",4,0.5067784190177917,
2023-11-16,16:22:08,Esto es rápido para,4,0.2894028723239898,
2023-11-21,21:20:08,No dudo que hayas sido tú hahahahahahaha.,1,0.2733844518661499,
2023-11-23,12:49:47,"A mí me ofrece 3MSI, sería bueno ver si es verdad jajaja",3,0.3429801762104034,
2023-11-25,04:44:46,"Hiciste bien, tío ☺️",4,0.4063182771205902,
2023-12-01,16:26:31,Me gustaba porque repoaba a buró de crédito,4,0.3703792989253998,
2023-12-01,08:55:31,Hey. Banco que haya salido a la luz la coreo completa. Me gustó el final a lo indio. Como se llama la obra que interpretan?,3,0.3035355806350708,
2023-12-05,15:45:46,Jajajaja,4,0.2831229269504547,
2023-12-07,10:11:29,Breve lección de economía. Aprende a no pagarle a y a cobrar por depositar en y al mismo tiempo que luchas contra el Gaza_Genocide,4,0.317811518907547,
2023-12-07,09:35:45,. Llegan nuevos instrumentos financieros y te ofrecen hasta el 13 por ciento de dinero adicional por cada día que guardes tu dinero mientras que te cobra si no lo mueves por más de seis meses. Por eso está en,1,0.454445332288742,
2023-12-09,16:12:02,"Correcto, sin más preámbulos.",3,0.6191002726554871,
2023-12-14,18:55:33,Apareció una buena promo en al contratar un seguro para tu celular.,4,0.4131398499011993,
2023-12-14,11:19:37,"El canje de las hey Coins de por tarjetas de regalo de Amazon ya son instantáneas, te llegan los códigos casi al ins…",1,0.449263721704483,
2023-12-14,10:10:39,"El canje de las hey Coins de por tarjetas de regalo de Amazon ya son instantáneas, te llegan los códigos casi al instante. ¿Recuerdan lo que me pasó hace unos meses? 🥲",1,0.3008829951286316,
2023-12-22,11:43:33,"Hola Pepe, buenos días. Te atiende Sofía, es un gusto saludae. ¿Nos podrías compair vía DM mayor detalle de la situación que presentas con tu aplicación BBVA México, por favor? 1/2",3,0.3653700351715088,
2023-12-27,09:01:38,"Manifestando ganarme el soeo de HeyBanco. Hecho esta, lo declaro, soy abundancia.",1,0.4599338173866272,
2023-12-28,22:25:18,"Hola! He mantenido un buen historial con ustedes, tengo la duda de qué hacer para que me aumenten la línea de crédito TDC?",4,0.418117880821228,
2024-01-01,14:05:36,"Año Nuevo, novedades nuevas ¿que les parece este ajuste de HEYBANCO? Anualidad y HEY PRO forzado 🙌 Me parece una mejor opción",3,0.2482011169195175,
2024-01-04,12:03:48,"otra opción que en lo personal podría recomendae, también tiene buenas promociones y MSI",4,0.489978551864624,
2024-01-08,11:16:15,"Yo: voy a trabajar Mi hermana: Oye, entonnces cómo valido mi HeyBanco Papás: Oye, que hay un tema con el depa ;_; jajajaja pero bueno, agradezco que haya alguien allá que me ayude a resolverlo.",3,0.3148932456970215,
2024-01-14,14:57:03,No tiene límites jajaja gpt-4 gratis,3,0.2639102935791015,
2024-01-15,12:22:52,"Quedó solucionado el fin de semana, gracias",4,0.3709437549114227,
2024-01-17,22:32:37,"HeyBanco y nu son mucho mejores, para los que andan buscando moverse.",2,0.3305093646049499,
2024-01-21,18:42:05,"Raro, yo he realizado varias transacciones sin problema",2,0.2813316285610199,
2024-01-21,17:58:03,Hola! También me gustaría unirme porfa.,4,0.3534251153469085,
2024-01-21,11:46:51,"Agrega la app nunca me ha fallado, su proceso de contratación es ágil pues al par qué abres la cuenta te evalúa para la tarjeta de crédito; depósitos y transferencias inmediatas.",4,0.4668488502502441,
2024-01-22,17:18:41,Dinero deberían darme los de pero gracias por un año de servicios.,1,0.4431966543197632,
2024-01-23,12:10:13,estamos más que listos 🤩😍 ansiosos Desconéctate por 3 días en el Acústico Hey Banco de TecatePalNoe 🔌,1,0.4346601068973541,
2024-01-26,22:23:25,Jajajaja lo amé,4,0.2802797853946686,
2024-01-30,15:12:47,Hola valdría la pena que cuando hagan cambios dan un resumen de los cambios realizados en el contrato y no manden las 60 hojas completas. 😬 CharlyTip mejora la experiencia del cliente.,4,0.3253711760044098,
2024-02-01,00:51:32,"de debito puedes pedir nu desde la app, tmb hey banco, yo tengo esa y no me piden minimo ni me cobran por manejo de cuenta, esa la abri xq tuve un pedo con la nomina en banamex y la usaba como para ahorrar pero ahora la uso casi para todo heejej, la tj fisica me costo 109 creo",1,0.4032838940620422,
2024-02-06,11:34:36,interesante,3,0.4459735751152038,
2024-02-08,20:20:59,"Hey banco no, es ilimitado jajajaja, suena increíble.",1,0.5976935625076294,
2024-02-08,05:52:22,"Aaawww que bonito, hey Banco mucho la cola :D",1,0.2415543347597122,
2024-02-11,11:40:38,"Para los que se preguntan dónde conseguir la tarjeta, la pueden sacar en Hey Banco con muchos diseños a elegir",4,0.3870268166065216,
2024-02-12,16:43:13,"Jajaj FIJA-TÈ como no te dije pero en fin.... so far, so good 😄🌈",4,0.4316618740558624,
2024-03-01,23:39:44,"Ya tengo 11 meses con la TDC garantizada con buen uso, cuando me van a graduar? Recuerdo que cuando la contraté decía 6 meses de buen uso :(",2,0.2955955266952514,
2024-03-16,16:45:25,"Hice por mail una sugerencia en la app en cuanto a que den facilidades para modificar/actualizar un dato como lo es el número de cel. Me responden de que me comunique por teléfono, y a ver que me digan ahí. Qué facilidad ayuda viene a ser esa...!? Nomás no sacan de apuros. ✌🏽",1,0.2864996492862701,
2024-03-28,17:31:57,"Hola! Gracias, acabo de enviar correo.",1,0.595552921295166,
2024-04-04,01:05:10,Lo mío se resolvió fácil. Solo entra a la banca en línea desde una computadora y te dirá que estas bloqueado pero pones el token de tu cel y listo. Suee,3,0.3455393612384796,
2024-04-05,02:55:10,Para mí eso es más que suficiente.,3,0.3358848989009857,
2024-04-10,21:57:10,También necesito ayuda,4,0.3075080215930938,
2024-04-12,17:19:20,"buenos días, llevo desde el otro fin de semana tratando de pagar mis tarjetas pero no puede transferir a hey banco desde mi cuenta principal. ME REGRESAN TODAS LAS TRANSFERECIAS AYUDA",1,0.6845936179161072,
2024-04-25,00:51:24,"una duda, con quién tengo que ver si tengo problemas para aumentar mi línea de crédito de mi tarjeta hey garantizada, la app no me deja marca un error. Me pasa igual en mis 2 teléfonos que tengo.",2,0.271151602268219,
"May 5, 2024 · 7:08 AM UTC",,"Hola @heybanco su ""personal"" del hospitality corriendo gente y diciéndoles que solo tienen 15 min para estar ahí, buena idea, mala ejecución y más con personal de seguridad en mal plan! Se inició bien y se terminó mal! #akamba 2do vid vieron que los grabé y cambiaron el speech",1,0.459700345993042,@chino_valdez
"May 5, 2024 · 3:58 AM UTC",,agora o bradesco traz a beyonce o banco do brasil traz a rihanna o nubank traz a ariana grande e o c6 a adele queremos rivalidade bancária!!!!!,1,0.5456240773200989,@tacacaio
"May 5, 2024 · 3:18 AM UTC",,Dinheiro público? Desde quando o Itaú é banco público? Vaticatá....,1,0.6095234751701355,@DudeLox
"May 5, 2024 · 12:52 AM UTC",,Tienes que usar más del 30% durante mínimo 4 meses seguidos para aumentar tu score crediticio y eso hace que aumente tu línea de saldo,2,0.4184257090091705,@lachicadenombre
"May 4, 2024 · 11:07 PM UTC",,@heybanco se supone que su soporte es por aquí y no he recibido respuesta desde la 3,1,0.5470314621925354,@sandy_gascan
"May 4, 2024 · 9:34 PM UTC",,@heybanco se hizo un cobro o un descuento en mi saldo de la tarjeta de débito y no puedo ver en la app de qué es o a qué corresponde ¿me ayudan?,1,0.5485548377037048,@sandy_gascan
"May 3, 2024 · 10:12 PM UTC",,"Pelo fim da 5x2 tb. O trabalhador tem que ter um dia útil na semana p resolver coisa da vida. Ir p médico, banco, oficina, ajeitar casa, levar menino p partes, ir na escola de menino, enfim, td q é impossível fzr sábado até 2 da tarde",1,0.4069775342941284,@souljazzca
"May 4, 2024 · 8:19 PM UTC",,¿Alguien está teniendo problemas con Hey Banco justo ahora (@heybanco)?  Sábado 4 de mayo 2024 14:19 horas.  Tiempo CDMX.,1,0.415336012840271,@mangelangeles
"May 4, 2024 · 6:16 PM UTC",,"@heybanco me hicieron varios depósitos y ninguno llegará según hasta el 6 de mayo. Antes era una banca decente ahorita, múltiples fallos, retardos en transferencias .",1,0.7167591452598572,@EnoraStrokes
"May 1, 2024 · 12:56 AM UTC",,"No te apures a ti te pagan en el banco del bienestar,  si ese banco que permitió el envío de lavado de dinero desde Estados Unidos, y por lo cual se prohibió para enviar remesas, si ese banco que cobraba pensiones retroactivas y luego decía que se perdió la tarjeta.   ¿Cuál tronará primero?",1,0.7531588673591614,@Arqeochoa
"May 4, 2024 · 3:51 PM UTC",,"Gracias. Le mande a @heybanco el DM que me pidieron, incluí todas las claves de rastreo & comprobstes de el banco que les envio mi rembolso. #HeyBanco me respondio con las mismas excusas de simpre. Si lleno le queja formal. @Banxico, Hey ""Banco"" no se merece un licencia de banco.",1,0.7340644598007202,@MonteroXR
"May 3, 2024 · 8:26 PM UTC",,A Madonna é uma VELHA MOCORONGA a rede globo um BANDO DE ARROMBADO o banco Itaú UNS CHEIRADORES DE MERDA o Sebastião Melo um BROCHA o Eduardo Leite uma BISCOITEIRA  Que todos se fodam,1,0.700130820274353,@Pablozilla
"May 3, 2024 · 12:30 PM UTC",,"Álvaro González Ricci, un mamador de la teta del Estado y gran corrupto al frente del Banco de Guatemala  @BArevalodeLeon @KarinHerreraVP @GuatemalaGob",1,0.3268584012985229,@_Mafaldologa
"May 26, 2021 · 10:42 PM UTC",,"Vamos por partes.  La gráfica muestra la relación que existe entre las variaciones del tipo de cambio y el resultado del ejercicio anual del Banco entre 2004 y 2020. La relación es muy clara: si el tipo de cambio se deprecia, hay resultados positivos; si se aprecia, hay pérdidas.",4,0.4287884831428528,@esquivelgerardo
"May 26, 2021 · 10:41 PM UTC",,Hilo sobre remanentes de operación de Banco de México.  2 mensajes muy simples:  - ¿De qué depende que haya o no remanentes? - Del resultado del ejercicio anual del Banco.  - ¿De qué depende este último?  - De las variaciones en el tipo de cambio y de resultados previos.  (1/n),3,0.3027248382568359,@esquivelgerardo
"May 3, 2024 · 3:47 PM UTC",,"Anuncio Banco de México  ⁦@Banxico⁩   una pérdida de 440 mil millones de pesos  en el ejercicio 2023   lo que lo llevó a tener un  Capital Contable negativo: -$728,684.00  Si fuera un banco o empresa privada estaría técnicamente quebrado!  👇🏼",1,0.795131266117096,@GustavoMadero
"May 3, 2024 · 11:21 PM UTC",,"Yo solo quiero que gane Furia loco, ya no me banco a ninguno",1,0.7019515633583069,@AlissonMelR
"May 4, 2024 · 12:46 AM UTC",,@banregio @heybanco no están pasando las compras con TDC en #México @CondusefMX @cnbvmx una sanción les hace falta 🥵,1,0.6786851286888123,@NotiSiesto
"May 3, 2024 · 10:47 PM UTC",,"@heybanco holi, me acaban de robar mi tarjeta y en la app no encuentro como reportarla",1,0.67271888256073,@alexxmatts
"May 3, 2024 · 9:35 PM UTC",,"Hey estoy obstinada con el malparido banco de Bogotá, como es posible que uno vaya a pagar un crédito, este 1hr y cuando porfin pasa dicen q solo pagos en efectivo. ERES UN MALPARIDO BANCO,  TIENES UN DATAFONO AHÍ, PARA QUÉ SIRVEEEE???? DE ADORNO?????",1,0.8041003346443176,@zulijijiji07
"May 3, 2024 · 9:26 PM UTC",,"Hey @Davivienda mi mamá es victima de fraude por suplantación de identidad, después de cerrar todo y no estar vinculados al banco siguen llegando sms diciendo ""Davivienda lo invita a calificar el servicio recibido y un link"", cómo verifico que no estén intentando abrir otros prod",1,0.7744410634040833,@StephNaizir
"May 3, 2024 · 9:14 PM UTC",,"@CondusefMX & @Profeco, hola, lamentablemete, ya por la cuarta vez, he tenido muchos problemas con @heybanco con depositos, transferencias, & reembolsos. Esto ya con clabe de rastreo & mas comprobantes. #HeyBanco se arrastra, miente, culpa a tod@s,sale con mil excusas! Es un gran",1,0.7189242839813232,@MonteroXR
"May 3, 2024 · 9:09 PM UTC",,"@heybanco  pésimo servicio, llame para solicitar un simple Edo de cuenta , me dicen que no me lo pueden dar después de 40 min, por que su correo no es correcto solo por la inepta srita no sabe escribir 🤬 perdi el tiempo en atención a cliente",1,0.898463785648346,@JackaOrtiz
"May 3, 2024 · 7:59 PM UTC",,@heybanco Está fallando la aplicación? No he podido ingresar en todo el día.,1,0.8075339794158936,@dr_glz_gtz
"May 3, 2024 · 7:54 PM UTC",,"Hola, me pueden apoyar?",2,0.2971682250499725,@ic_alara
"May 3, 2024 · 6:04 PM UTC",,"Hola @heybanco... 🙄 No puedo realizar la activación del token móvil, me dice que no se puede comunicar con el banco. Llevo ya más de 5 intentos con su nefasta app. 😖",1,0.8131153583526611,@yairalvarez
"May 3, 2024 · 5:16 PM UTC",,Te resolvieron?,1,0.3858500123023987,@donlagartijo1
"May 3, 2024 · 5:14 PM UTC",,Que le paso a tu dinero? Cuentanos,1,0.5688813924789429,@donlagartijo1
"May 3, 2024 · 7:58 AM UTC",,"No se que esta mas gato, que @heybanco mande estos mensajes aun faltando pra el pago, o yo por tener su pinchi cuenta pitera. Yo veda?",1,0.6537246704101562,@Ameriks1
"May 2, 2024 · 1:15 PM UTC",,Gastos com educação em % do PIB:  🇧🇷 Brasil: 5.8% 🇦🇺 Austrália: 5.6% 🇺🇸 EUA: 5.4% 🇬🇧 Reino Unido: 5.3% 🇫🇷 França: 5.2% 🇩🇪 Alemanha: 4.5% 🇮🇹 Itália: 4.1% 🇨🇳 China: 3.3% (Fonte: Banco Mundial)  O Brasil não gasta pouco com educação. O BRASIL GASTA MAL. Poucos entendem isso.,1,0.4744381308555603,@JHFonseca
"May 1, 2024 · 7:45 PM UTC",,Hey @riximga Como está eso que no le quieran abrir una cuenta en dólares en Banco Lafise ?😯😯😯😯,1,0.66579669713974,@DjTHanks20
"May 3, 2024 · 5:06 AM UTC",,Appreciate 🙏,4,0.4287487864494324,@BancoFingerland
"May 3, 2024 · 4:00 AM UTC",,Cómo reporto mi tarjeta Hey robada,1,0.592717170715332,@HipotalamoHe
"May 3, 2024 · 2:47 AM UTC",,Oye @heybanco no puedo aumentar mi crédito,1,0.5392846465110779,@AlexLifeMty
"May 3, 2024 · 12:59 AM UTC",,HEY LOS NEOLIBERAL NO LES IMPORTA TAMPOCO A NOBOA PARA EDO PIDIÓ MILLONES AL BANCO MUNDIAL Y CUANDO SE VALLA  NOS DEJA PEOR Y LOS IGNORANTES DERECHISTAS SEGUIRÁN SIENFO ELEGIDOS,1,0.6835305094718933,@neyma_mcelhaney
"May 3, 2024 · 12:14 AM UTC",,"@heybanco hola, necesito comunicarme con ustedes",1,0.2328829020261764,@PSepultur
6/06/2023,,"HeyBanco tiene el mejor servicio al cliente 🙌💼, pero sus comisiones son un robo a mano armada 💸🤬",2,0.3079333007335663,
16/05/2024,,"No puedo con HeyBanco, siempre me bloquean la tarjeta en el momento menos oportuno 😡🔒",1,0.3847858905792236,
7/08/2023,,"Qué pésimo servicio el de HeyBanco 🤦‍♂️, siempre tienen problemas técnicos en su plataforma en línea 🖥️🔥",1,0.7545057535171509,
